Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
arrange,V001,1a,(a) Agent-Patient,The party was arranged by Marge,Marge arranged the party,-37.45280075073242,-39.751373291015625,2.298572540283203
ask,V088,1a,(a) Agent-Patient,The question was asked by Marge,Marge asked the question,-28.491254806518555,-28.62000274658203,0.12874794006347656
assert,V412,1a,(d) Other Passivizable,The account was asserted by Marge,Marge asserted the account,-40.750152587890625,-37.21944046020508,-3.530712127685547
bake,V137,1a,(a) Agent-Patient,The cake was baked by Marge,Marge baked the cake,-36.796180725097656,-42.36981964111328,5.573638916015625
bark,V093,1b,(a) Agent-Patient,The order was barked by Marge,Marge barked the order,-41.3149528503418,-42.96942901611328,1.6544761657714844
beat,V077,1b,(a) Agent-Patient,The egg was beaten by Marge,Marge beat the egg,-31.799938201904297,-40.80619430541992,9.006256103515625
begin,V147,1b,(a) Agent-Patient,The play was begun by Marge,Marge began the play,-32.667205810546875,-41.38191604614258,8.714710235595703
bend,V135,1b,(a) Agent-Patient,The bar was bent by Marge,Marge bent the bar,-34.235450744628906,-40.82530975341797,6.5898590087890625
block,V043,1b,(a) Agent-Patient,The path was blocked by Marge,Marge blocked the path,-29.615629196166992,-34.90177917480469,5.286149978637695
boil,V138,1b,(a) Agent-Patient,The cabbage was boiled by Marge,Marge boiled the cabbage,-39.76253128051758,-48.59421157836914,8.831680297851562
borrow,V035,1a,(a) Agent-Patient,The coat was borrowed by Marge,Marge borrowed the coat,-35.869110107421875,-43.43265914916992,7.563549041748047
buy,V033,1a,(a) Agent-Patient,The apple was bought by Marge,Marge bought the apple,-39.47777557373047,-37.509437561035156,-1.9683380126953125
bounce,V028,1a,(a) Agent-Patient,The ball was bounced by Marge,Marge bounced the ball,-37.23240661621094,-36.56734085083008,-0.6650657653808594
break,V125,1a,(a) Agent-Patient,The stick was broken by Marge,Marge broke the stick,-37.48843002319336,-40.9606819152832,3.4722518920898438
bring,V029,1b,(a) Agent-Patient,The dog was brought by Marge,Marge brought the dog,-34.26884078979492,-33.82414627075195,-0.44469451904296875
build,V068,1b,(a) Agent-Patient,The wall was built by Marge,Marge built the wall,-40.82317352294922,-32.79035568237305,-8.032817840576172
burn,V143,1a,(a) Agent-Patient,The omlette was burnt by Marge,Marge burnt the omlette,-60.54920196533203,-66.69563293457031,6.146430969238281
butter,V015,1b,(a) Agent-Patient,The bread was buttered by Marge,Marge buttered the bread,-42.77985763549805,-50.300262451171875,7.520404815673828
button,V049,1b,(a) Agent-Patient,The anorak was buttoned by Marge,Marge buttoned the anorak,-57.82004165649414,-62.544044494628906,4.724002838134766
carve,V045,1b,(a) Agent-Patient,The turkey was carved by Marge,Marge carved the turkey,-42.92680358886719,-43.61948013305664,0.6926765441894531
chant,V081,1b,(a) Agent-Patient,The slogan was chanted by Marge,Marge chanted the slogan,-36.338748931884766,-43.245174407958984,6.906425476074219
chew,V109,1b,(a) Agent-Patient,The toffee was chewed by Marge,Marge chewed the toffee,-45.82482147216797,-49.354034423828125,3.5292129516601562
chip,V126,1b,(a) Agent-Patient,The mug was chipped by Marge,Marge chipped the mug,-42.48057174682617,-52.35365676879883,9.873085021972656
chop,V046,1a,(a) Agent-Patient,The carrot was chopped by Marge,Marge chopped the carrot,-36.90142059326172,-46.36320495605469,9.461784362792969
clear,V020,1a,(a) Agent-Patient,The table was cleared by Marge,Marge cleared the table,-33.71222686767578,-39.11871337890625,5.406486511230469
coil,V011,1a,(a) Agent-Patient,The rope was coiled by Marge,Marge coiled the rope,-39.954627990722656,-48.762996673583984,8.808368682861328
commence,V148,1a,(a) Agent-Patient,The discussion was commenced by Marge,Marge commenced the discussion,-37.4367561340332,-39.58641815185547,2.1496620178222656
complete,V153,1a,(a) Agent-Patient,The puzzle was completed by Marge,Marge completed the puzzle,-33.392242431640625,-37.873443603515625,4.481201171875
compose,V073,1b,(a) Agent-Patient,The music was composed by Marge,Marge composed the music,-36.06636428833008,-33.709991455078125,-2.356372833251953
confirm,V413,1b,(d) Other Passivizable,The rumour was confirmed by Marge,Marge confirmed the rumour,-32.432159423828125,-38.50331497192383,6.071155548095703
consume,V118,1b,(a) Agent-Patient,The meal was consumed by Marge,Marge consumed the meal,-35.26015853881836,-39.527122497558594,4.266963958740234
continue,V149,1b,(a) Agent-Patient,The argument was continued by Marge,Marge continued the argument,-34.463722229003906,-36.4443244934082,1.9806022644042969
cook,V139,1a,(a) Agent-Patient,The chicken was cooked by Marge,Marge cooked the chicken,-33.71351623535156,-40.68678283691406,6.9732666015625
crack,V127,1a,(a) Agent-Patient,The glass was cracked by Marge,Marge cracked the glass,-31.3933162689209,-40.77545166015625,9.382135391235352
crease,V134,1a,(a) Agent-Patient,The sweater was creased by Marge,Marge creased the sweater,-46.40026092529297,-50.72239685058594,4.322135925292969
create,V410,1a,(d) Other Passivizable,The controversy was created by Marge,Marge created the controversy,-33.26387023925781,-31.064172744750977,-2.199697494506836
dangle,V004,1b,(a) Agent-Patient,The yo-yo was dangled by Marge,Marge dangled the yo-yo,-54.28465270996094,-56.247562408447266,1.9629096984863281
decorate,V067,1a,(a) Agent-Patient,The house was decorated by Marge,Marge decorated the house,-32.583580017089844,-35.988712310791016,3.405132293701172
delete,V019,1b,(a) Agent-Patient,The email was deleted by Marge,Marge deleted the email,-35.713409423828125,-32.65285110473633,-3.060558319091797
demolish,V120,1a,(a) Agent-Patient,The building was demolished by Marge,Marge demolished the building,-33.53864669799805,-35.294734954833984,1.7560882568359375
demonstrate,V414,1a,(d) Other Passivizable,The procedure was demonstrated by Marge,Marge demonstrated the procedure,-38.21015167236328,-38.871803283691406,0.661651611328125
design,V074,1a,(a) Agent-Patient,The outfit was designed by Marge,Marge designed the outfit,-38.8446159362793,-34.66253662109375,-4.182079315185547
destroy,V121,1b,(a) Agent-Patient,The castle was destroyed by Marge,Marge destroyed the castle,-30.701417922973633,-34.80137252807617,4.099954605102539
detect,V394,1b,(c) Experiencer-Theme,The smell was detected by Marge,Marge detected the smell,-35.80091094970703,-44.11818313598633,8.317272186279297
devour,V119,1a,(a) Agent-Patient,The dessert was devoured by Marge,Marge devoured the dessert,-40.0015983581543,-49.077877044677734,9.076278686523438
direct,V082,1a,(a) Agent-Patient,The film was directed by Marge,Marge directed the film,-33.53318786621094,-23.77025032043457,-9.762937545776367
divide,V056,1a,(a) Agent-Patient,The pizza was divided by Marge,Marge divided the pizza,-36.49815368652344,-44.780391693115234,8.282238006591797
drink,V108,1b,(a) Agent-Patient,The lemonade was drunk by Marge,Marge drank the lemonade,-46.15508270263672,-47.62156295776367,1.4664802551269531
draw,V063,1a,(a) Agent-Patient,The picture was drawn by Marge,Marge drew the picture,-38.7908935546875,-32.029449462890625,-6.761444091796875
drive,V030,1a,(a) Agent-Patient,The truck was driven by Marge,Marge drove the truck,-39.93251419067383,-33.43804931640625,-6.494464874267578
dump,V005,1a,(a) Agent-Patient,The rubbish was dumped by Marge,Marge dumped the rubbish,-34.65223693847656,-40.24129104614258,5.589054107666016
earn,V034,1b,(a) Agent-Patient,The reward was earned by Marge,Marge earned the reward,-30.500808715820312,-37.563602447509766,7.062793731689453
empty,V021,1b,(a) Agent-Patient,The bin was emptied by Marge,Marge emptied the bin,-36.10898971557617,-46.012245178222656,9.903255462646484
end,V150,1a,(a) Agent-Patient,The conversation was ended by Marge,Marge ended the conversation,-28.478897094726562,-35.01824188232422,6.539344787597656
explain,V415,1b,(d) Other Passivizable,The problem was explained by Marge,Marge explained the problem,-28.65452003479004,-32.740474700927734,4.085954666137695
exterminate,V122,1a,(a) Agent-Patient,The insect was exterminated by Marge,Marge exterminated the insect,-44.258445739746094,-48.10329055786133,3.8448448181152344
feel,V396,1b,(c) Experiencer-Theme,The earthquake was felt by Marge,Marge felt the earthquake,-41.03890609741211,-36.67218780517578,-4.366718292236328
fill,V013,1b,(a) Agent-Patient,The cup was filled by Marge,Marge filled the cup,-30.070091247558594,-38.77018356323242,8.700092315673828
finish,V151,1b,(a) Agent-Patient,The crossword was finished by Marge,Marge finished the crossword,-38.48666763305664,-44.49818420410156,6.011516571044922
fold,V136,1b,(a) Agent-Patient,The map was folded by Marge,Marge folded the map,-35.864471435546875,-42.52619934082031,6.6617279052734375
fry,V140,1b,(a) Agent-Patient,The breakfast was fried by Marge,Marge fried the breakfast,-38.625579833984375,-45.46284484863281,6.8372650146484375
freeze,V078,1a,(a) Agent-Patient,The lolly was frozen by Marge,Marge froze the lolly,-52.52059555053711,-50.85084915161133,-1.6697463989257812
gobble,V115,1a,(a) Agent-Patient,The donut was gobbled by Marge,Marge gobbled the donut,-49.65302658081055,-48.890769958496094,-0.7622566223144531
get,V405,1a,(d) Other Passivizable,The present was got by Marge,Marge got the present,-36.598777770996094,-42.86373519897461,6.264957427978516
grow,V069,1b,(a) Agent-Patient,The flower was grown by Marge,Marge grew the flower,-37.649478912353516,-43.52507400512695,5.8755950927734375
grill,V141,1a,(a) Agent-Patient,The bacon was grilled by Marge,Marge grilled the bacon,-36.798622131347656,-41.814369201660156,5.0157470703125
grip,V040,1b,(a) Agent-Patient,The handrail was gripped by Marge,Marge gripped the handrail,-40.94731521606445,-46.12019729614258,5.172882080078125
growl,V094,1b,(a) Agent-Patient,The threat was growled by Marge,Marge growled the threat,-43.725547790527344,-50.91889953613281,7.193351745605469
guzzle,V116,1b,(a) Agent-Patient,The beer was guzzled by Marge,Marge guzzled the beer,-54.6407470703125,-46.863800048828125,-7.776947021484375
hammer,V006,1b,(a) Agent-Patient,The nail was hammered by Marge,Marge hammered the nail,-36.567710876464844,-45.20671844482422,8.639007568359375
heat,V144,1b,(a) Agent-Patient,The tea was heated by Marge,Marge heated the tea,-38.090484619140625,-42.31283187866211,4.222347259521484
hum,V083,1b,(a) Agent-Patient,The tune was hummed by Marge,Marge hummed the tune,-42.478759765625,-52.449825286865234,9.971065521240234
imply,V416,1a,(d) Other Passivizable,The allegation was implied by Marge,Marge implied the allegation,-40.537086486816406,-41.41971206665039,0.8826255798339844
indicate,V417,1b,(d) Other Passivizable,The verdict was indicated by Marge,Marge indicated the verdict,-37.012046813964844,-38.51725387573242,1.5052070617675781
inherit,V404,1b,(d) Other Passivizable,The mansion was inherited by Marge,Marge inherited the mansion,-35.20998001098633,-41.61421585083008,6.40423583984375
install,V002,1b,(a) Agent-Patient,The TV was installed by Marge,Marge installed the TV,-34.312767028808594,-37.25215148925781,2.9393844604492188
invent,V075,1b,(a) Agent-Patient,The machine was invented by Marge,Marge invented the machine,-33.05875015258789,-32.888187408447266,-0.170562744140625
justify,V408,1a,(d) Other Passivizable,The claim was justified by Marge,Marge justified the claim,-32.774723052978516,-35.50132369995117,2.7266006469726562
keep,V041,1b,(a) Agent-Patient,The photograph was kept by Marge,Marge kept the photograph,-42.71327590942383,-36.832313537597656,-5.880962371826172
knead,V076,1a,(a) Agent-Patient,The dough was kneaded by Marge,Marge kneaded the dough,-53.2739143371582,-56.67171096801758,3.397796630859375
knit,V070,1a,(a) Agent-Patient,The jumper was knitted by Marge,Marge knitted the jumper,-45.46457290649414,-48.287540435791016,2.822967529296875
lace,V050,1a,(a) Agent-Patient,The shoe was laced by Marge,Marge laced the shoe,-35.846126556396484,-42.60354232788086,6.757415771484375
learn,V037,1b,(a) Agent-Patient,The poem was learnt by Marge,Marge learnt the poem,-38.58039093017578,-40.96784973144531,2.3874588012695312
lock,V051,1b,(a) Agent-Patient,The door was locked by Marge,Marge locked the door,-27.878829956054688,-34.16122817993164,6.282398223876953
make,V071,1b,(a) Agent-Patient,The dinner was made by Marge,Marge made the dinner,-34.66399383544922,-33.16640090942383,-1.4975929260253906
mash,V047,1b,(a) Agent-Patient,The potato was mashed by Marge,Marge mashed the potato,-39.70589065551758,-47.9517936706543,8.245903015136719
melt,V079,1b,(a) Agent-Patient,The butter was melted by Marge,Marge melted the butter,-36.9582405090332,-44.93484878540039,7.9766082763671875
memorize,V038,1a,(a) Agent-Patient,The route was memorized by Marge,Marge memorized the route,-41.71091842651367,-47.403564453125,5.692646026611328
mention,V104,1a,(a) Agent-Patient,The party was mentioned by Marge,Marge mentioned the party,-33.83022689819336,-35.151451110839844,1.3212242126464844
mumble,V095,1a,(a) Agent-Patient,The apology was mumbled by Marge,Marge mumbled the apology,-45.57318115234375,-44.7293815612793,-0.8437995910644531
munch,V110,1b,(a) Agent-Patient,The chocolate was munched by Marge,Marge munched the chocolate,-50.70514678955078,-52.38149642944336,1.6763496398925781
mutter,V096,1b,(a) Agent-Patient,The swear-word was muttered by Marge,Marge muttered the swear-word,-53.879398345947266,-57.53438949584961,3.6549911499023438
need,V398,1b,(c) Experiencer-Theme,The water was needed by Marge,Marge needed the water,-30.81568717956543,-40.32144546508789,9.505758285522461
nibble,V111,1a,(a) Agent-Patient,The biscuit was nibbled by Marge,Marge nibbled the biscuit,-56.04437255859375,-59.051727294921875,3.007354736328125
discern,V395,1a,(c) Experiencer-Theme,The leader was nominated by Marge,Marge nominated the leader,-45.847320556640625,-37.915367126464844,-7.931953430175781
nullify,V411,1b,(d) Other Passivizable,The attempt was nullified by Marge,Marge nullified the attempt,-44.56555938720703,-39.846275329589844,-4.7192840576171875
obscure,V418,1a,(d) Other Passivizable,The scandal was obscured by Marge,Marge obscured the scandal,-40.87165451049805,-40.808189392089844,-0.06346511840820312
own,V406,1b,(d) Other Passivizable,The computer was owned by Marge,Marge owned the computer,-35.93060302734375,-33.97545623779297,-1.9551467895507812
paint,V060,1b,(a) Agent-Patient,The ceiling was painted by Marge,Marge painted the ceiling,-35.498756408691406,-38.295753479003906,2.7969970703125
perform,V084,1a,(a) Agent-Patient,The play was performed by Marge,Marge performed the play,-34.2706298828125,-34.697208404541016,0.4265785217285156
play,V085,1b,(a) Agent-Patient,The record was played by Marge,Marge played the record,-30.989696502685547,-32.97012710571289,1.9804306030273438
pocket,V017,1b,(a) Agent-Patient,The money was pocketed by Marge,Marge pocketed the money,-33.54361343383789,-38.48391342163086,4.940299987792969
polish,V016,1a,(a) Agent-Patient,The medal was polished by Marge,Marge polished the medal,-38.87939453125,-43.9894905090332,5.110095977783203
pop,V145,1a,(a) Agent-Patient,The balloon was popped by Marge,Marge popped the balloon,-36.06092071533203,-46.706573486328125,10.645652770996094
position,V003,1a,(a) Agent-Patient,The ornament was positioned by Marge,Marge positioned the ornament,-41.64670181274414,-45.743350982666016,4.096649169921875
possess,V407,1a,(d) Other Passivizable,The ticket was possessed by Marge,Marge possessed the ticket,-39.18073654174805,-40.2249870300293,1.04425048828125
post,V026,1a,(a) Agent-Patient,The letter was posted by Marge,Marge posted the letter,-32.3876838684082,-30.5684871673584,-1.8191967010498047
pot,V018,1a,(a) Agent-Patient,The ball was potted by Marge,Marge potted the ball,-39.85287094116211,-41.10504913330078,1.2521781921386719
pour,V009,1a,(a) Agent-Patient,The coke was poured by Marge,Marge poured the coke,-38.25064468383789,-50.62019348144531,12.369548797607422
predict,V420,1a,(d) Other Passivizable,The outcome was predicted by Marge,Marge predicted the outcome,-36.740333557128906,-38.978885650634766,2.2385520935058594
proclaim,V419,1b,(d) Other Passivizable,The truth was proclaimed by Marge,Marge proclaimed the truth,-35.57088088989258,-39.59623718261719,4.025356292724609
propose,V105,1b,(a) Agent-Patient,The toast was proposed by Marge,Marge proposed the toast,-39.666168212890625,-44.02656173706055,4.360393524169922
prove,V409,1b,(d) Other Passivizable,The theory was proven by Marge,Marge proved the theory,-34.09044647216797,-38.07162857055664,3.981182098388672
quote,V089,1a,(a) Agent-Patient,The speech was quoted by Marge,Marge quoted the speech,-35.68037796020508,-34.45132064819336,-1.2290573120117188
read,V090,1b,(a) Agent-Patient,The paper was read by Marge,Marge read the paper,-31.542625427246094,-35.810943603515625,4.268318176269531
receive,V400,1b,(d) Other Passivizable,The present was received by Marge,Marge received the present,-31.980865478515625,-38.05107116699219,6.0702056884765625
recite,V091,1a,(a) Agent-Patient,The prayer was recited by Marge,Marge recited the prayer,-38.047393798828125,-40.510162353515625,2.4627685546875
repeat,V106,1a,(a) Agent-Patient,The claim was repeated by Marge,Marge repeated the claim,-34.992095947265625,-34.104610443115234,-0.8874855041503906
report,V107,1b,(a) Agent-Patient,The event was reported by Marge,Marge reported the event,-31.894515991210938,-29.06554412841797,-2.8289718627929688
reveal,V421,1b,(d) Other Passivizable,The decision was revealed by Marge,Marge revealed the decision,-32.48109817504883,-34.162994384765625,1.6818962097167969
rinse,V022,1a,(a) Agent-Patient,The vase was rinsed by Marge,Marge rinsed the vase,-44.50248336791992,-54.357505798339844,9.855022430419922
rip,V128,1a,(a) Agent-Patient,The T-shirt was ripped by Marge,Marge ripped the T-shirt,-40.79615783691406,-42.8386116027832,2.0424537658691406
roar,V097,1a,(a) Agent-Patient,The insult was roared by Marge,Marge roared the insult,-42.00678634643555,-47.040557861328125,5.033771514892578
row,V031,1b,(a) Agent-Patient,The boat was rowed by Marge,Marge rowed the boat,-32.99064636230469,-42.487335205078125,9.496688842773438
ruin,V123,1b,(a) Agent-Patient,The sofa was ruined by Marge,Marge ruined the sofa,-35.583309173583984,-47.7110595703125,12.127750396728516
sing,V086,1a,(a) Agent-Patient,The song was sung by Marge,Marge sang the song,-39.4427375793457,-30.34011459350586,-9.102622985839844
saw,V044,1b,(a) Agent-Patient,The wood was sawn by Marge,Marge sawed the wood,-39.63282775878906,-46.54275894165039,6.909931182861328
scoop,V007,1a,(a) Agent-Patient,The ice-cream was scooped by Marge,Marge scooped the ice-cream,-44.89482116699219,-46.1981315612793,1.3033103942871094
scream,V098,1b,(a) Agent-Patient,The warning was screamed by Marge,Marge screamed the warning,-38.0750732421875,-40.97772979736328,2.9026565551757812
seal,V052,1a,(a) Agent-Patient,The envelope was sealed by Marge,Marge sealed the envelope,-30.606792449951172,-41.776695251464844,11.169902801513672
search,V087,1a,(a) Agent-Patient,The area was searched by Marge,Marge searched the area,-30.307817459106445,-35.80019760131836,5.492380142211914
seize,V036,1a,(a) Agent-Patient,The note was seized by Marge,Marge seized the note,-36.22007751464844,-34.679908752441406,-1.5401687622070312
send,V027,1b,(a) Agent-Patient,The parcel was sent by Marge,Marge sent the parcel,-35.180320739746094,-36.668731689453125,1.4884109497070312
sew,V072,1a,(a) Agent-Patient,The cushion was sewn by Marge,Marge sewed the cushion,-45.8369140625,-47.15961456298828,1.3227005004882812
shatter,V129,1b,(a) Agent-Patient,The window was shattered by Marge,Marge shattered the window,-32.916805267333984,-36.53974151611328,3.622936248779297
shout,V099,1a,(a) Agent-Patient,The answer was shouted by Marge,Marge shouted the answer,-42.065826416015625,-42.52017593383789,0.4543495178222656
shovel,V008,1b,(a) Agent-Patient,The snow was shovelled by Marge,Marge shovelled the snow,-47.498687744140625,-46.52139663696289,-0.9772911071777344
show,V422,1a,(d) Other Passivizable,The method was shown by Marge,Marge showed the method,-33.203426361083984,-39.54515075683594,6.341724395751953
shrink,V146,1b,(a) Agent-Patient,The sock was shrunk by Marge,Marge shrank the sock,-50.35887145996094,-52.67752456665039,2.318653106689453
sign,V062,1b,(a) Agent-Patient,The sheet was signed by Marge,Marge signed the sheet,-33.841087341308594,-38.52117156982422,4.680084228515625
sip,V112,1b,(a) Agent-Patient,The drink was sipped by Marge,Marge sipped the drink,-36.27164840698242,-43.17462158203125,6.902973175048828
sketch,V064,1b,(a) Agent-Patient,The drawing was sketched by Marge,Marge sketched the drawing,-40.34462356567383,-38.83570861816406,-1.5089149475097656
slice,V048,1a,(a) Agent-Patient,The bread was sliced by Marge,Marge sliced the bread,-37.271854400634766,-42.22995376586914,4.958099365234375
slurp,V113,1a,(a) Agent-Patient,The soup was slurped by Marge,Marge slurped the soup,-53.68360900878906,-56.58635711669922,2.9027481079101562
smash,V130,1a,(a) Agent-Patient,The plate was smashed by Marge,Marge smashed the plate,-38.872257232666016,-40.044097900390625,1.1718406677246094
snap,V131,1b,(a) Agent-Patient,The ruler was snapped by Marge,Marge snapped the ruler,-37.63283157348633,-45.264488220214844,7.631656646728516
sell,V032,1b,(a) Agent-Patient,The car was sold by Marge,Marge sold the car,-37.48112106323242,-33.759437561035156,-3.7216835021972656
spill,V010,1b,(a) Agent-Patient,The juice was spilt by Marge,Marge spilt the juice,-43.819976806640625,-47.49592590332031,3.6759490966796875
split,V132,1b,(a) Agent-Patient,The shirt was split by Marge,Marge split the shirt,-35.96251678466797,-41.799163818359375,5.836647033691406
stain,V014,1a,(a) Agent-Patient,The tablecloth was stained by Marge,Marge stained the tablecloth,-46.72880554199219,-46.21247863769531,-0.516326904296875
stammer,V100,1b,(a) Agent-Patient,The apology was stammered by Marge,Marge stammered the apology,-48.95153045654297,-52.788177490234375,3.8366470336914062
staple,V053,1b,(a) Agent-Patient,The paper was stapled by Marge,Marge stapled the paper,-43.66140365600586,-46.85835266113281,3.196949005126953
start,V152,1a,(a) Agent-Patient,The game was started by Marge,Marge started the game,-27.75055694580078,-30.206104278564453,2.455547332763672
steal,V024,1a,(a) Agent-Patient,The necklace was stolen by Marge,Marge stole the necklace,-45.5307502746582,-38.14167022705078,-7.389080047607422
store,V042,1a,(a) Agent-Patient,The food was stored by Marge,Marge stored the food,-34.082977294921875,-37.462196350097656,3.3792190551757812
study,V039,1a,(a) Agent-Patient,The book was studied by Marge,Marge studied the book,-35.05284881591797,-34.261863708496094,-0.790985107421875
succumb to,V403,1a,(d) Other Passivizable,The disease was succumbed to by Marge,Marge succumbed to the disease,-34.036197662353516,-49.558067321777344,15.521869659423828
suck,V114,1b,(a) Agent-Patient,The sweet was sucked by Marge,Marge sucked the sweet,-36.4090690612793,-49.84648132324219,13.43741226196289
suggest,V423,1b,(d) Other Passivizable,The visit was suggested by Marge,Marge suggested the visit,-35.171607971191406,-35.86579132080078,0.694183349609375
swallow,V117,1a,(a) Agent-Patient,The gum was swallowed by Marge,Marge swallowed the gum,-40.224876403808594,-46.73208999633789,6.507213592529297
sweep,V023,1b,(a) Agent-Patient,The floor was swept by Marge,Marge swept the floor,-39.70244598388672,-40.50775146484375,0.8053054809570312
taste,V397,1a,(c) Experiencer-Theme,The soup was tasted by Marge,Marge tasted the soup,-37.56245040893555,-54.35346984863281,16.791019439697266
tie,V054,1a,(a) Agent-Patient,The shoelace was tied by Marge,Marge tied the shoelace,-36.457733154296875,-51.50273895263672,15.045005798339844
toast,V142,1b,(a) Agent-Patient,The bread was toasted by Marge,Marge toasted the bread,-39.37820053100586,-45.318763732910156,5.940563201904297
tell,V092,1a,(a) Agent-Patient,The story was told by Marge,Marge told the story,-27.96538734436035,-25.098590850830078,-2.8667964935302734
take,V025,1b,(a) Agent-Patient,The money was taken by Marge,Marge took the money,-28.65741729736328,-30.849613189697266,2.1921958923339844
tear,V133,1a,(a) Agent-Patient,The magazine was torn by Marge,Marge tore the magazine,-44.750328063964844,-39.60574722290039,-5.144580841064453
twist,V012,1a,(a) Agent-Patient,The handle was twisted by Marge,Marge twisted the handle,-35.20415115356445,-39.92380142211914,4.7196502685546875
type,V065,1a,(a) Agent-Patient,The list was typed by Marge,Marge typed the list,-38.30494689941406,-41.99217224121094,3.687225341796875
unbolt,V057,1a,(a) Agent-Patient,The gate was unbolted by Marge,Marge unbolted the gate,-54.12775421142578,-54.262569427490234,0.13481521606445312
undergo,V402,1b,(d) Other Passivizable,The surgery was undergone by Marge,Marge underwent the surgery,-44.45036315917969,-45.20755386352539,0.7571907043457031
unlock,V058,1b,(a) Agent-Patient,The door was unlocked by Marge,Marge unlocked the door,-34.12887954711914,-35.873138427734375,1.7442588806152344
unzip,V059,1a,(a) Agent-Patient,The case was unzipped by Marge,Marge unzipped the case,-41.83537673950195,-44.14934158325195,2.31396484375
varnish,V061,1a,(a) Agent-Patient,The chair was varnished by Marge,Marge varnished the chair,-48.12752914428711,-49.301910400390625,1.1743812561035156
want,V399,1a,(c) Experiencer-Theme,The cake was wanted by Marge,Marge wanted the cake,-34.89677429199219,-40.89163589477539,5.994861602783203
fit,V446,1a,(e) Non-Passivizable,Marge was fitted by the dress,The dress fitted Marge,-42.15201950073242,-44.57218933105469,2.4201698303222656
whisper,V101,1a,(a) Agent-Patient,The reply was whispered by Marge,Marge whispered the reply,-40.20118713378906,-44.29033660888672,4.089149475097656
wreck,V124,1a,(a) Agent-Patient,The shop was wrecked by Marge,Marge wrecked the shop,-32.74791717529297,-38.47896957397461,5.731052398681641
write,V066,1b,(a) Agent-Patient,The novel was written by Marge,Marge wrote the novel,-32.5551643371582,-29.5528507232666,-3.0023136138916016
yell,V102,1b,(a) Agent-Patient,The news was yelled by Marge,Marge yelled the news,-39.10364532470703,-43.400291442871094,4.2966461181640625
zip,V055,1b,(a) Agent-Patient,The jacket was zipped by Marge,Marge zipped the jacket,-42.29609680175781,-47.543827056884766,5.247730255126953
contain,V433,1a,(d) Other Passivizable,Milk was contained by the bottle,The bottle contained milk,-26.485441207885742,-30.349483489990234,3.864042282104492
contain,V433,1b,(d) Other Passivizable,Milk was contained by the bottle,The bottle contained milk,-26.485441207885742,-30.349483489990234,3.864042282104492
"sleep (i.e., hold enough sleeping space for)",V452,2a,(e) Non-Passivizable,One family was slept by the tent,The tent slept one family,-41.916831970214844,-36.88734817504883,-5.029483795166016
"sleep (i.e., hold enough sleeping space for)",V452,2b,(e) Non-Passivizable,One family was slept by the tent,The tent slept one family,-41.916839599609375,-36.88735580444336,-5.029483795166016
sprout,V472,1a,(e) Non-Passivizable,Plants were sprouted by the soil,The soil sprouted plants,-33.7147216796875,-32.69713592529297,-1.0175857543945312
sprout,V472,1b,(e) Non-Passivizable,Plants were sprouted by the soil,The soil sprouted plants,-33.71471405029297,-32.6971321105957,-1.0175819396972656
drip,V463,2a,(e) Non-Passivizable,Rainwater was dripped by the roof,The roof dripped rainwater,-36.296470642089844,-43.56468963623047,7.268218994140625
drip,V463,2b,(e) Non-Passivizable,Rainwater was dripped by the roof,The roof dripped rainwater,-36.296470642089844,-43.56468963623047,7.268218994140625
surround,V430,2a,(d) Other Passivizable,The village was surounded by roads,Roads surrounded the village,-21.558218002319336,-47.975868225097656,26.41765022277832
surround,V430,2b,(d) Other Passivizable,The village was surounded by roads,Roads surrounded the village,-21.558218002319336,-47.975868225097656,26.41765022277832
house,V449,2a,(e) Non-Passivizable,Six people were housed by the cottage,The cottage housed six people,-43.506690979003906,-32.850887298583984,-10.655803680419922
house,V449,2b,(e) Non-Passivizable,Six people were housed by the cottage,The cottage housed six people,-43.506690979003906,-32.850887298583984,-10.655803680419922
have,V455,2a,(e) Non-Passivizable,Six seats were had by the car,The car had six seats,-21.87053680419922,-37.766845703125,15.896308898925781
have,V455,2b,(e) Non-Passivizable,Six seats were had by the car,The car had six seats,-21.87053680419922,-37.766845703125,15.896308898925781
ooze,V467,2a,(e) Non-Passivizable,Slime was oozed by the bucket,The bucket oozed slime,-41.6607666015625,-42.253421783447266,0.5926551818847656
ooze,V467,2b,(e) Non-Passivizable,Slime was oozed by the bucket,The bucket oozed slime,-41.6607666015625,-42.253421783447266,0.5926551818847656
belch,V460,1a,(e) Non-Passivizable,Smoke was belched by the chimney,The chimney belched smoke,-45.64861297607422,-46.633880615234375,0.9852676391601562
belch,V460,1b,(e) Non-Passivizable,Smoke was belched by the chimney,The chimney belched smoke,-45.64861297607422,-46.633880615234375,0.9852676391601562
puff,V468,1a,(e) Non-Passivizable,Smoke was puffed by the chimney,The chimney puffed smoke,-38.931724548339844,-44.3374137878418,5.405689239501953
puff,V468,1b,(e) Non-Passivizable,Smoke was puffed by the chimney,The chimney puffed smoke,-38.931724548339844,-44.3374137878418,5.405689239501953
cap,V428,2a,(d) Other Passivizable,The hillside was capped by snow,Snow capped the hillside,-23.235769271850586,-32.67254638671875,9.436777114868164
cap,V428,2b,(d) Other Passivizable,The hillside was capped by snow,Snow capped the hillside,-23.235774993896484,-32.67254638671875,9.436771392822266
